Name,contract_id,Total,APY,APY%,Guarantee,contract_type,year_signed,Position,year,base_salary,contract_year_1,contract_year_2,player_id,position_y1,unit_y1,offense_y1,pass_block_y1,run_block_y1,receiving_y1,pass_y1,run_y1,defense_y1,coverage_y1,pass_rush_y1,run_defense_y1,player_y1,year_in_league_y1,season_count_y1,war_y1,waa_y1,height_y1,weight_y1,total_alignments_played_y1,total_positions_played_y1,total_snap_count_y1,weeks_played_y1,snap_count_per_week_played_y1,HB_total_snaps_y1,WR_total_snaps_y1,SWR_total_snaps_y1,QB_total_snaps_y1,LT_total_snaps_y1,LG_total_snaps_y1,C_total_snaps_y1,RG_total_snaps_y1,RT_total_snaps_y1,FB_total_snaps_y1,TE_total_snaps_y1,LED_total_snaps_y1,RED_total_snaps_y1,LID_total_snaps_y1,RID_total_snaps_y1,NT_total_snaps_y1,LB_total_snaps_y1,SCB_total_snaps_y1,CB_total_snaps_y1,FS_total_snaps_y1,SS_total_snaps_y1,main_position_y1,position_y2,unit_y2,offense_y2,pass_block_y2,run_block_y2,receiving_y2,pass_y2,run_y2,defense_y2,coverage_y2,pass_rush_y2,run_defense_y2,player_y2,year_in_league_y2,season_count_y2,war_y2,waa_y2,height_y2,weight_y2,total_alignments_played_y2,total_positions_played_y2,total_snap_count_y2,weeks_played_y2,snap_count_per_week_played_y2,HB_total_snaps_y2,WR_total_snaps_y2,SWR_total_snaps_y2,QB_total_snaps_y2,LT_total_snaps_y2,LG_total_snaps_y2,C_total_snaps_y2,RG_total_snaps_y2,RT_total_snaps_y2,FB_total_snaps_y2,TE_total_snaps_y2,LED_total_snaps_y2,RED_total_snaps_y2,LID_total_snaps_y2,RID_total_snaps_y2,NT_total_snaps_y2,LB_total_snaps_y2,SCB_total_snaps_y2,CB_total_snaps_y2,FS_total_snaps_y2,SS_total_snaps_y2,main_position_y2
Mike Williams,22134,39620000,7924000,0.064422764,9400000,Extension,2013,WR,2013.0,7200000.0,2012,2011,5625,WR,offense,74.24285714285713,,66.03333333333333,73.15238095238095,71.4,,,,,,Mike Williams,3.0,2.0,0.354,0.15040990990991,601.0,212.0,13.0,4.0,923.0,16.0,57.6875,1.0,841.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,63.12857142857143,,59.26190476190476,63.785714285714285,,56.7,,,,,Mike Williams,2.0,1.0,0.07,-0.15859009009009,601.0,212.0,5.0,3.0,989.0,16.0,61.8125,8.0,928.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Earl Bennett,6506,6400000,2133333,0.017344171,0,Other,2013,WR,2013.0,1250000.0,2012,2011,4384,WR,offense,66.4,66.1,66.37619047619049,65.1952380952381,,,,,,,Earl Bennett,5.0,4.0,0.064,-0.0335900900900901,600.0,209.0,8.0,2.0,426.0,12.0,35.5,0.0,171.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,66.25238095238095,,77.75238095238095,63.60476190476191,,,,,,,Earl Bennett,4.0,3.0,0.09,-0.00459009009009,600.0,209.0,7.0,5.0,457.0,11.0,41.54545454545455,1.0,186.0,266.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Aldrick Robinson,19903,570000,570000,0.004285714,0,Extension,2014,WR,2014.0,570000.0,2013,2012,6330,WR,offense,64.5047619047619,,64.17142857142856,64.0904761904762,,57.35333333333333,60.0,,,60.0,Aldrick Robinson,3.0,2.0,0.072,-0.0180318181818182,510.0,185.0,9.0,4.0,418.0,16.0,26.125,2.0,358.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,70.5047619047619,,68.96190476190476,69.23333333333333,,62.4,,,,,Aldrick Robinson,2.0,1.0,0.052,0.0124099099099099,510.0,185.0,9.0,3.0,234.0,16.0,14.625,5.0,207.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jonathan Baldwin,19740,645000,645000,0.004849624,0,Other,2014,WR,2014.0,645000.0,2013,2012,6178,WR,offense,57.9388888888889,,60.449999999999996,57.31666666666667,,,,,,,Jonathan Baldwin,3.0,2.0,-0.013,-0.0350318181818182,604.0,230.0,5.0,3.0,107.0,7.0,15.285714285714286,3.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.471428571428575,,63.25238095238095,61.81904761904762,,,,,,,Jonathan Baldwin,2.0,1.0,0.028,-0.0805900900900901,604.0,230.0,7.0,3.0,558.0,15.0,37.2,1.0,519.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jonathan Baldwin,1280,645000,645000,0.004849624,0,Other,2014,WR,2014.0,645000.0,2013,2012,6178,WR,offense,57.9388888888889,,60.449999999999996,57.31666666666667,,,,,,,Jonathan Baldwin,3.0,2.0,-0.013,-0.0350318181818182,604.0,230.0,5.0,3.0,107.0,7.0,15.285714285714286,3.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.471428571428575,,63.25238095238095,61.81904761904762,,,,,,,Jonathan Baldwin,2.0,1.0,0.028,-0.0805900900900901,604.0,230.0,7.0,3.0,558.0,15.0,37.2,1.0,519.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Riley Cooper,1543,22500000,4500000,0.033834586,8000000,UFA,2014,WR,2014.0,1000000.0,2013,2012,5682,WR,offense,65.53809523809524,,68.13809523809525,64.26666666666667,,56.7,,,,,Riley Cooper,4.0,3.0,0.216,0.0149681818181818,603.0,222.0,11.0,4.0,1060.0,17.0,62.35294117647059,20.0,868.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,64.56875000000001,,66.25625,63.81875,,,,,,,Riley Cooper,3.0,2.0,0.009,-0.10259009009009,603.0,222.0,9.0,3.0,498.0,11.0,45.27272727272727,0.0,482.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jeremy Maclin,12349,5500000,5500000,0.041353383,3500000,UFA,2014,WR,2014.0,1750000.0,2013,2012,4942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,61.86666666666667,,56.76190476190476,62.41904761904762,,,,,,,Jeremy Maclin,4.0,3.0,0.019,-0.20259009009009,601.0,198.0,10.0,4.0,1003.0,15.0,66.86666666666666,0.0,702.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Anquan Boldin,7965,12000000,6000000,0.045112782,5500000,UFA,2014,WR,2014.0,955000.0,2013,2012,1369,WR,offense,83.86666666666667,,72.82857142857144,84.1047619047619,58.4,61.957142857142856,,,,,Anquan Boldin,9.0,8.0,0.504,0.304968181818182,601.0,220.0,17.0,6.0,1003.0,19.0,52.78947368421053,4.0,592.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,75.64761904761905,,70.96666666666667,75.72857142857143,,56.7,,,,,Anquan Boldin,8.0,7.0,0.481,0.24040990990991,601.0,220.0,14.0,5.0,1164.0,19.0,61.26315789473684,1.0,490.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Eddie Royal,22179,3500000,3500000,0.026315789,3500000,Other,2014,WR,2014.0,1750000.0,2013,2012,4356,WR,offense,73.41904761904762,,75.33333333333333,71.65238095238095,,57.15625,60.0,,,60.0,Eddie Royal,6.0,5.0,0.224,0.0559681818181818,510.0,184.0,11.0,4.0,809.0,17.0,47.588235294117645,0.0,148.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,60.2047619047619,,59.08571428571428,59.46666666666666,,62.595238095238095,,,,,Eddie Royal,5.0,4.0,0.049,-0.0185900900900901,510.0,184.0,9.0,3.0,284.0,10.0,28.4,0.0,123.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Kris Durham,19789,645000,645000,0.004849624,0,ERFA,2014,WR,2014.0,645000.0,2013,2012,6259,WR,offense,59.44285714285714,,72.44761904761906,57.72380952380953,,,,,,,Kris Durham,3.0,2.0,-0.06,-0.255031818181818,605.0,215.0,15.0,6.0,970.0,16.0,60.625,2.0,845.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.45,,65.9625,60.275,,,,,,,Kris Durham,2.0,1.0,0.026,-0.0245900900900901,605.0,215.0,5.0,3.0,224.0,4.0,56.0,0.0,217.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Kris Durham,8818,645000,645000,0.004849624,0,ERFA,2014,WR,2014.0,645000.0,2013,2012,6259,WR,offense,59.44285714285714,,72.44761904761906,57.72380952380953,,,,,,,Kris Durham,3.0,2.0,-0.06,-0.255031818181818,605.0,215.0,15.0,6.0,970.0,16.0,60.625,2.0,845.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.45,,65.9625,60.275,,,,,,,Kris Durham,2.0,1.0,0.026,-0.0245900900900901,605.0,215.0,5.0,3.0,224.0,4.0,56.0,0.0,217.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Eric Decker,783,36250000,7250000,0.054511278,15000000,UFA,2014,WR,2014.0,2500000.0,2013,2012,5611,WR,offense,68.44285714285714,66.2,72.71904761904761,66.86666666666667,,,,,,,Eric Decker,4.0,3.0,0.35,0.0839681818181818,603.0,214.0,11.0,5.0,1288.0,19.0,67.78947368421052,5.0,941.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,70.83333333333333,68.1,71.21904761904761,70.44285714285714,,,,,,,Eric Decker,3.0,2.0,0.32,0.0874099099099099,603.0,214.0,12.0,4.0,1166.0,17.0,68.58823529411765,5.0,947.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Golden Tate,2295,31000000,6200000,0.046616541,10500000,UFA,2014,WR,2014.0,1500000.0,2013,2012,5585,WR,offense,77.58571428571429,,58.74285714285714,77.04761904761905,,77.87894736842105,60.0,,,60.0,Golden Tate,4.0,3.0,0.346,0.159968181818182,510.0,197.0,13.0,6.0,936.0,19.0,49.26315789473684,2.0,785.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,78.025,,66.11,77.245,82.0,62.205882352941174,,,,,Golden Tate,3.0,2.0,0.394,0.22640990990991,510.0,197.0,14.0,6.0,860.0,17.0,50.588235294117645,2.0,757.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jacoby Jones,22210,12000000,3000000,0.022556391,3500000,UFA,2014,WR,2014.0,1000000.0,2013,2012,3689,WR,offense,71.31904761904762,,61.233333333333334,72.79523809523809,,52.45454545454545,,,,,Jacoby Jones,7.0,6.0,0.17,0.0469681818181818,602.0,210.0,9.0,3.0,573.0,12.0,47.75,0.0,524.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,77.0904761904762,,72.36190476190475,75.5952380952381,,56.70000000000001,,,,,Jacoby Jones,6.0,5.0,0.192,0.0674099099099099,602.0,210.0,8.0,2.0,542.0,20.0,27.1,0.0,512.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Ted Ginn,8770,9750000,3750000,0.028195489,3250000,UFA,2014,WR,2014.0,1000000.0,2013,2012,3625,WR,offense,72.99047619047619,,66.39047619047619,72.66190476190476,,64.94736842105263,60.0,,,,Ted Ginn Jr.,7.0,6.0,0.212,0.0859681818181818,511.0,180.0,12.0,5.0,541.0,17.0,31.823529411764707,3.0,473.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,57.56666666666667,,66.11111111111111,58.78823529411765,,56.7,,,,,Ted Ginn Jr.,6.0,5.0,0.013,-0.00259009009009,511.0,180.0,8.0,4.0,101.0,14.0,7.214285714285714,5.0,79.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Hakeem Nicks,7385,4000000,4000000,0.030075188,2250000,UFA,2014,WR,2014.0,1600000.0,2013,2012,4952,WR,offense,70.20952380952382,,64.4047619047619,69.20476190476191,,,,,,,Hakeem Nicks,5.0,4.0,0.12,-0.0600318181818182,601.0,212.0,11.0,4.0,845.0,15.0,56.333333333333336,5.0,799.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,81.05238095238094,,65.15714285714286,80.30952380952381,,,,,,,Hakeem Nicks,4.0,3.0,0.284,0.14040990990991,601.0,212.0,7.0,3.0,683.0,13.0,52.53846153846154,7.0,663.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jerome Simpson,8647,1000000,1000000,0.007518797,0,UFA,2014,WR,2014.0,900000.0,2013,2012,4360,WR,offense,77.0904761904762,,72.89047619047619,75.45238095238095,,,,,,,Jerome Simpson,6.0,5.0,0.173,0.0239681818181818,602.0,190.0,9.0,3.0,658.0,16.0,41.125,0.0,583.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.39444444444444,,74.46666666666667,60.02777777777778,,,,,,,Jerome Simpson,5.0,4.0,-0.031,-0.13359009009009,602.0,190.0,9.0,3.0,506.0,13.0,38.92307692307692,0.0,477.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Steve Smith,1951,10500000,3500000,0.026315789,3500000,SFA,2014,WR,2014.0,1000000.0,2013,2012,837,WR,offense,79.54285714285714,,70.75714285714285,78.41904761904762,,,,,,,Steve Smith,10.0,9.0,0.283,0.116968181818182,509.0,185.0,9.0,3.0,816.0,16.0,51.0,1.0,720.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,78.3047619047619,,70.08571428571429,79.9047619047619,,34.93333333333333,,,,,Steve Smith,9.0,8.0,0.381,0.18940990990991,509.0,185.0,11.0,4.0,928.0,16.0,58.0,3.0,861.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Emmanuel Sanders,8269,15000000,5000000,0.037593985,6000000,UFA,2014,WR,2014.0,2000000.0,2013,2012,5606,WR,offense,69.58571428571429,,75.04285714285714,67.68095238095238,,68.91428571428571,,,,,Emmanuel Sanders,4.0,3.0,0.154,-0.0260318181818182,511.0,180.0,12.0,4.0,811.0,16.0,50.6875,1.0,699.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,68.55238095238094,,70.0047619047619,67.42857142857143,60.0,59.9,,,,,Emmanuel Sanders,3.0,2.0,0.119,-0.0355900900900901,511.0,180.0,15.0,5.0,739.0,16.0,46.1875,6.0,292.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Brandon LaFell,7719,9300000,3100000,0.023308271,3000000,UFA,2014,WR,2014.0,800000.0,2013,2012,5602,WR,offense,64.98095238095237,,73.68095238095238,62.77619047619047,,66.03125,,,,,Brandon LaFell,4.0,3.0,0.071,-0.124031818181818,603.0,210.0,20.0,7.0,968.0,17.0,56.94117647058823,24.0,387.0,525.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,68.5,62.29999999999999,83.37619047619049,64.71904761904763,,68.5,,,,,Brandon LaFell,3.0,2.0,0.107,-0.0545900900900901,603.0,210.0,15.0,7.0,775.0,14.0,55.357142857142854,5.0,282.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Santana Moss,8087,1020000,1020000,0.007669173,65000,UFA,2014,WR,2014.0,955000.0,2013,2012,786,WR,offense,61.31904761904762,,82.36666666666667,59.30476190476191,,61.2,,,,,Santana Moss,9.0,8.0,-0.045,-0.191031818181818,510.0,185.0,10.0,4.0,570.0,16.0,35.625,1.0,123.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,65.35238095238095,,60.41428571428572,65.9095238095238,,59.17777777777778,,,,,Santana Moss,8.0,7.0,0.076,-0.0405900900900901,510.0,185.0,14.0,6.0,489.0,17.0,28.764705882352942,1.0,97.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Julian Edelman,1629,17000000,4250000,0.031954887,6000000,UFA,2014,WR,2014.0,1000000.0,2013,2012,5156,WR,offense,75.61904761904762,68.3,61.209523809523816,75.52857142857142,,66.435,,,,,Julian Edelman,5.0,4.0,0.402,0.168968181818182,510.0,198.0,15.0,5.0,1165.0,18.0,64.72222222222223,9.0,626.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.209523809523816,,72.51428571428572,62.96666666666666,,53.63157894736842,,,,,Julian Edelman,4.0,3.0,0.043,-0.0225900900900901,510.0,198.0,11.0,4.0,302.0,9.0,33.55555555555556,4.0,235.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
James Jones,7675,10000000,3333333,0.025062654,3650000,UFA,2014,WR,2014.0,1650000.0,2013,2012,3694,WR,offense,67.04761904761905,,68.58571428571429,65.80952380952381,,,,,,,James Jones,7.0,6.0,0.156,-0.0370318181818182,600.0,207.0,8.0,3.0,924.0,15.0,61.6,1.0,845.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,69.9952380952381,,75.16190476190476,68.79047619047618,,,,,,,James Jones,6.0,5.0,0.288,0.0374099099099099,600.0,207.0,8.0,3.0,1149.0,18.0,63.833333333333336,5.0,1081.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Devin Hester,6504,9000000,3000000,0.022556391,3500000,UFA,2014,WR,2014.0,1000000.0,2013,2012,3002,WR,offense,,,,,,,,,,,,,,,,511.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,57.91428571428572,,68.9,56.56666666666666,,61.471428571428575,,,,,Devin Hester,7.0,6.0,-0.058,-0.14559009009009,511.0,186.0,8.0,3.0,369.0,15.0,24.6,1.0,289.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
DeSean Jackson,7253,24000000,8000000,0.060150376,16000000,SFA,2014,WR,2014.0,1000000.0,2013,2012,4363,WR,offense,83.58571428571429,,74.92857142857143,83.13333333333333,,52.737500000000004,,,,,DeSean Jackson,6.0,5.0,0.454,0.247968181818182,510.0,175.0,12.0,4.0,1060.0,17.0,62.35294117647059,25.0,797.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,77.03333333333333,,65.55714285714286,76.6047619047619,,59.5,,,,,DeSean Jackson,5.0,4.0,0.251,0.0924099099099099,510.0,175.0,9.0,4.0,722.0,11.0,65.63636363636364,5.0,616.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Darrius Heyward-Bey,8555,795000,795000,0.005977444,65000,UFA,2014,WR,2014.0,730000.0,2013,2012,4930,WR,offense,58.42857142857143,,83.93333333333332,55.290476190476184,,66.57058823529411,,,,,Darrius Heyward-Bey,5.0,4.0,-0.107,-0.241031818181818,602.0,210.0,10.0,4.0,617.0,17.0,36.294117647058826,2.0,534.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,68.91428571428571,25.09,76.27619047619048,66.68095238095238,,68.85000000000001,,,,,Darrius Heyward-Bey,4.0,3.0,0.114,-0.0655900900900901,602.0,210.0,16.0,6.0,826.0,15.0,55.06666666666667,2.0,632.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Kenny Britt,8423,1400000,1400000,0.010526316,550000,UFA,2014,WR,2014.0,1000000.0,2013,2012,4953,WR,offense,45.023809523809526,,69.9,45.523809523809526,,,,,,,Kenny Britt,5.0,4.0,-0.165,-0.234031818181818,603.0,230.0,7.0,2.0,305.0,12.0,25.416666666666668,0.0,260.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,61.165,65.6,63.39,61.470000000000006,,,,,,,Kenny Britt,4.0,3.0,0.003,-0.13559009009009,603.0,230.0,8.0,2.0,615.0,14.0,43.92857142857143,0.0,544.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Jason Avant,1520,1050000,1050000,0.007894737,150000,UFA,2014,WR,2014.0,855000.0,2013,2012,3054,WR,offense,61.2,,69.22380952380952,59.061904761904756,,,,,,,Jason Avant,8.0,7.0,0.031,-0.142031818181818,600.0,212.0,14.0,3.0,858.0,17.0,50.470588235294116,0.0,150.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,74.35714285714286,70.8,76.3952380952381,72.4,,,,,,,Jason Avant,7.0,6.0,0.256,0.10340990990991,600.0,212.0,11.0,4.0,670.0,14.0,47.857142857142854,1.0,90.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Sidney Rice,8238,1400000,1400000,0.010526316,150000,SFA,2014,WR,2014.0,1000000.0,2013,2012,3660,WR,offense,68.6047619047619,61.6,69.07619047619048,67.90952380952382,,,,,,,Sidney Rice,7.0,6.0,0.062,-0.0080318181818181,603.0,200.0,9.0,3.0,340.0,8.0,42.5,0.0,221.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,81.16190476190476,,72.6952380952381,79.85714285714286,63.04375,65.31428571428572,,,,,Sidney Rice,6.0,5.0,0.297,0.11040990990991,603.0,200.0,9.0,3.0,901.0,18.0,50.05555555555556,0.0,619.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Josh Morgan,8062,730000,730000,0.005488722,0,UFA,2014,WR,2014.0,730000.0,2013,2012,4488,WR,offense,67.65238095238095,72.33157894736841,87.52857142857142,62.12380952380952,,60.260000000000005,,,,,Josh Morgan,6.0,5.0,-0.007,-0.0750318181818182,600.0,219.0,20.0,7.0,393.0,14.0,28.071428571428573,5.0,298.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,66.67142857142856,65.8,74.78571428571429,65.25238095238095,58.1,73.14999999999999,,,,,Josh Morgan,5.0,4.0,0.071,-0.0795900900900901,600.0,219.0,19.0,7.0,770.0,17.0,45.294117647058826,9.0,630.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Chris Hogan,22249,495000,495000,0.003721805,0,ERFA,2014,WR,2014.0,495000.0,2013,2012,6468,WR,offense,57.995000000000005,,60.14,58.05499999999999,,,,,,,Chris Hogan,2.0,1.0,0.0,-0.0410318181818182,601.0,210.0,7.0,2.0,188.0,12.0,15.666666666666666,0.0,61.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
